"Type";"Name";"Count";"TotalTime";"OwnTime";"TotalWaitTime";"OwnWaitTime"
"SCRIPT_API";"dw.web.PageMetaData#addPageMetaTags(Array)";"9";"122514";"122514";"283";"283"
"SCRIPT_API";"dw.web.PageMetaData#getDescription()";"46";"51531";"51531";"1111";"1111"
"SCRIPT_API";"dw.web.PageMetaData#getKeywords()";"46";"45221";"45221";"1137";"1137"
"SCRIPT_API";"dw.web.PageMetaData#getPageMetaTags()";"46";"173444";"173444";"0";"0"
"SCRIPT_API";"dw.web.PageMetaData#getTitle()";"46";"68165";"68165";"1813";"1813"
"SCRIPT_API";"dw.web.PageMetaData#setDescription(String)";"4";"8950";"8950";"319";"319"
"SCRIPT_API";"dw.web.PageMetaData#setTitle(String)";"4";"20971";"20971";"390";"390"
"SCRIPT_API";"dw.web.PageMetaTag#getContent()";"15";"18789";"18789";"531";"531"
"SCRIPT_API";"dw.web.PageMetaTag#getID()";"20";"41721";"41721";"781";"781"
"SCRIPT_API";"dw.web.PageMetaTag#isName()";"30";"60770";"60770";"759";"759"
"SCRIPT_API";"dw.web.PageMetaTag#isProperty()";"5";"506599";"506599";"0";"0"
"SCRIPT_API";"dw.web.PageMetaTag#isTitle()";"15";"33009";"33009";"501";"501"
"SCRIPT_API";"dw.web.Resource#msg(String,String,String)";"433";"19715226";"19715226";"5524";"5524"
"SCRIPT_API";"dw.web.Resource#msgf(String,String,String,Object[])";"148";"7522060";"7522060";"0";"0"
"SCRIPT_API";"dw.web.URL#appendCSRFTokenBM()";"3";"278325";"278325";"0";"0"
"SCRIPT_API";"dw.web.URL#relative()";"58";"436255";"436255";"0";"0"
"SCRIPT_API";"dw.web.URL#toString()";"276";"10558641";"10558641";"0";"0"
"SCRIPT_API";"dw.web.URLAction(String,String)";"2";"34811";"34811";"0";"0"
"SCRIPT_API";"dw.web.URLUtils#https(String,String[])";"35";"654643";"654643";"5473";"5473"
"SCRIPT_API";"dw.web.URLUtils#https(dw.web.URLAction,dw.web.URLParameter[])";"2";"27540";"27540";"0";"0"
"SCRIPT_API";"dw.web.URLUtils#staticURL(String)";"128";"1086533817";"1086533817";"1065165807";"1065165807"
"SCRIPT_API";"dw.web.URLUtils#url(String,String[])";"390";"2614426";"2614426";"16116";"16116"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Account.js#Header";"18";"82654523";"56808341";"3179146";"2312813"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Cart.js#MiniCart";"9";"35822397";"23814034";"201588";"145124"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ConsentTracking.js#Check";"9";"25170685";"17042613";"1079713";"923220"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ConsentTracking.js#GetContent";"1";"3362768";"2436595";"258";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ConsentTracking.js#SetConsent";"1";"4061551";"2895794";"649";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Default.js#Start";"5";"1121518780";"15496706";"1049272952";"9229"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Error.js#Start";"1";"11572070";"897021";"815";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#Include";"59";"170426221";"113449185";"6906960";"1633622"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#IncludeHeaderMenu";"9";"80621812";"22347033";"29251919";"163961"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#Locale";"18";"44984664";"32477134";"191680";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Product.js#Show";"4";"231082215";"62821836";"51010777";"1268588"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Tile.js#Show";"25";"371952923";"109317187";"72679635";"3446301"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Account-Header";"2";"9459842";"786925";"578106";"794"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Cart-MiniCart";"1";"4493292";"401768";"199389";"187"
"SF_PAGE";"/Sites-Mailchimp-Site/default/ConsentTracking-Check";"1";"27212144";"11210213";"3381211";"2430456"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Page-Include";"6";"14560685";"847116";"280984";"3967"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Page-IncludeHeaderMenu";"1";"9101885";"204924";"2848046";"83"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Page-Locale";"2";"5644533";"583681";"1416";"619"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Product-Show";"1";"81988529";"461428";"13772804";"159447"
"SF_PAGE";"/Sites-Mailchimp-Site/default/__SYSTEM__Slot-Request";"4";"6359196";"6359196";"1506634";"1506634"
"SF_PAGE";"/Sites-Mailchimp-Site/default/__SYSTEM__StorefrontToolkit-SitePreview";"1";"42698258";"42649154";"38939706";"38936891"
"SF_PAGE";"/Sites-Mailchimp-Site/default/__SYSTEM__StorefrontToolkit-Start";"1";"1030458";"1030458";"395";"395"
"SF_PAGE";"/Sites-RefArch-Site/-/null-null";"5";"1123718691";"2199911";"1049621259";"348307"
"SF_PAGE";"/Sites-RefArch-Site/default/__SYSTEM__StorefrontToolkit-Init";"41";"67172497";"67172497";"33553";"33553"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Account-Header";"16";"77261336";"3279730";"2608651";"6817"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Cart-MiniCart";"8";"33047614";"1316741";"5013";"2627"
"SF_PAGE";"/Sites-RefArch-Site/en_US/ConsentTracking-Check";"8";"22187690";"1446866";"132891";"3118"
"SF_PAGE";"/Sites-RefArch-Site/en_US/ConsentTracking-GetContent";"1";"3612323";"249555";"493";"235"
"SF_PAGE";"/Sites-RefArch-Site/en_US/ConsentTracking-SetConsent";"1";"4417877";"356326";"574";"0"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Page-Include";"53";"165882658";"9170006";"6656030";"26087"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Page-IncludeHeaderMenu";"8";"73131005";"1406154";"26407214";"3258"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Page-Locale";"16";"42817511";"2893699";"197651";"6768"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Product-Show";"3";"150414789";"859675";"37399714";"2294"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Tile-Show";"25";"377817274";"5864351";"72688982";"9347"
"SF_PAGE";"/Sites-RefArch-Site/en_US/__SYSTEM__Slot-Render";"36";"175589563";"21003612";"93938433";"6986"
"SF_PAGE";"/Sites-RefArch-Site/en_US/__SYSTEM__Slot-Request";"42";"105332974";"105332974";"46651601";"46651601"
