"Type";"Name";"Count";"TotalTime";"OwnTime";"TotalWaitTime";"OwnWaitTime"
"SCRIPT_API";"dw.util.List#indexOf(Object)";"80";"147300";"147300";"4463";"4463"
"SCRIPT_API";"dw.util.List#size()";"36";"152464";"152464";"5957";"5957"
"SCRIPT_API";"dw.util.Locale#getCountry()";"10";"310007";"310007";"88964";"88964"
"SCRIPT_API";"dw.util.Locale#getDisplayCountry()";"10";"217043";"217043";"0";"0"
"SCRIPT_API";"dw.util.Locale#getDisplayLanguage()";"10";"138566";"138566";"0";"0"
"SCRIPT_API";"dw.util.Locale#getDisplayName()";"10";"240084";"240084";"0";"0"
"SCRIPT_API";"dw.util.Locale#getID()";"218";"272462";"272462";"13224";"13224"
"SCRIPT_API";"dw.util.Locale#getLanguage()";"18";"253290";"253290";"0";"0"
"SCRIPT_API";"dw.util.Locale#getLocale(String)";"47";"406349";"406349";"0";"0"
"SCRIPT_API";"dw.util.Map#get(Object)";"3";"9080";"9080";"140";"140"
"SCRIPT_API";"dw.util.Map#put(Object,Object)";"2";"35301";"35301";"540";"540"
"SCRIPT_API";"dw.util.StringUtils#formatMoney(dw.value.Money)";"21";"2831274";"2831274";"0";"0"
"SCRIPT_API";"dw.util.Template#render(dw.util.Map)";"2";"7973630";"1185732";"945459";"331399"
"SCRIPT_API";"dw.util.Template(String)";"2";"15580";"15580";"280";"280"
"SCRIPT_API";"dw.value.MimeEncodedText#getText()";"2";"7980";"7980";"210";"210"
"SCRIPT_API";"dw.value.Money#getCurrencyCode()";"21";"54081";"54081";"550";"550"
"SCRIPT_API";"dw.value.Money#getDecimalValue()";"42";"148562";"148562";"2848";"2848"
"SCRIPT_API";"dw.value.Money#getValue()";"72";"113351";"113351";"2061";"2061"
"SCRIPT_API";"dw.value.Money#getValueOrNull()";"21";"52245";"52245";"714";"714"
"SCRIPT_API";"dw.value.Money#isAvailable()";"71";"88287";"88287";"3227";"3227"
"SCRIPT_API";"dw.value.Quantity#getValue()";"18";"394777";"394777";"0";"0"
"SCRIPT_API";"dw.web.CSRFProtection#generateToken()";"49";"1424738";"1424738";"0";"0"
"SCRIPT_API";"dw.web.CSRFProtection#getTokenName()";"49";"334366";"334366";"20289";"20289"
"SCRIPT_API";"dw.web.CSRFProtection#validateRequest()";"1";"80741";"80741";"0";"0"
"SCRIPT_API";"dw.web.ClickStream#getClicks()";"1";"46931";"46931";"0";"0"
"SCRIPT_API";"dw.web.ClickStream#isPartial()";"1";"6170";"6170";"0";"0"
"SCRIPT_API";"dw.web.ClickStreamEntry#getHost()";"1";"8090";"8090";"160";"160"
"SCRIPT_API";"dw.web.ClickStreamEntry#getLocale()";"1";"3340";"3340";"40";"40"
"SCRIPT_API";"dw.web.ClickStreamEntry#getPath()";"1";"2140";"2140";"20";"20"
"SCRIPT_API";"dw.web.ClickStreamEntry#getPipelineName()";"1";"2380";"2380";"30";"30"
"SCRIPT_API";"dw.web.ClickStreamEntry#getQueryString()";"1";"17061";"17061";"0";"0"
"SCRIPT_API";"dw.web.ClickStreamEntry#getReferer()";"1";"2230";"2230";"20";"20"
"SCRIPT_API";"dw.web.ClickStreamEntry#getRemoteAddress()";"1";"2080";"2080";"9";"9"
"SCRIPT_API";"dw.web.ClickStreamEntry#getTimestamp()";"1";"2980";"2980";"30";"30"
"SCRIPT_API";"dw.web.ClickStreamEntry#getUrl()";"1";"2330";"2330";"21";"21"
"SCRIPT_API";"dw.web.ClickStreamEntry#getUserAgent()";"1";"2100";"2100";"20";"20"
"SCRIPT_API";"dw.web.HttpParameter#getDoubleValue()";"4";"18430";"18430";"280";"280"
"SCRIPT_API";"dw.web.LoopIterator#getCount()";"44";"136266";"136266";"17031";"17031"
"SCRIPT_API";"dw.web.LoopIterator#getIndex()";"12";"426688";"426688";"2202";"2202"
"SCRIPT_API";"dw.web.LoopIterator#isLast()";"17";"460628";"460628";"4143";"4143"
"SCRIPT_API";"dw.web.PageMetaData#addPageMetaTags(Array)";"5";"68471";"68471";"241";"241"
"SCRIPT_API";"dw.web.PageMetaData#getDescription()";"32";"44312";"44312";"1045";"1045"
"SCRIPT_API";"dw.web.PageMetaData#getKeywords()";"32";"37468";"37468";"1019";"1019"
"SCRIPT_API";"dw.web.PageMetaData#getPageMetaTags()";"32";"252557";"252557";"0";"0"
"SCRIPT_API";"dw.web.PageMetaData#getTitle()";"32";"55902";"55902";"2062";"2062"
"SCRIPT_API";"dw.web.PageMetaData#setDescription(String)";"2";"4450";"4450";"179";"179"
"SCRIPT_API";"dw.web.PageMetaData#setTitle(String)";"2";"10060";"10060";"299";"299"
"SCRIPT_API";"dw.web.PageMetaTag#getContent()";"3";"6550";"6550";"480";"480"
"SCRIPT_API";"dw.web.PageMetaTag#getID()";"4";"233744";"233744";"0";"0"
"SCRIPT_API";"dw.web.PageMetaTag#isName()";"6";"14391";"14391";"810";"810"
"SCRIPT_API";"dw.web.PageMetaTag#isProperty()";"1";"3770";"3770";"220";"220"
"SCRIPT_API";"dw.web.PageMetaTag#isTitle()";"3";"11090";"11090";"270";"270"
"SCRIPT_API";"dw.web.PagingModel#appendPaging(dw.web.URL)";"2";"80822";"80822";"92";"92"
"SCRIPT_API";"dw.web.PagingModel#getCurrentPage()";"2";"5180";"5180";"160";"160"
"SCRIPT_API";"dw.web.PagingModel#getEnd()";"2";"3740";"3740";"90";"90"
"SCRIPT_API";"dw.web.PagingModel#getPageElements()";"2";"1224683";"1224683";"678431";"678431"
"SCRIPT_API";"dw.web.PagingModel#setPageSize(Number)";"4";"6330";"6330";"259";"259"
"SCRIPT_API";"dw.web.PagingModel#setStart(Number)";"6";"12178";"12178";"394";"394"
"SCRIPT_API";"dw.web.PagingModel(dw.util.Iterator,Number)";"4";"70102";"70102";"733";"733"
"SCRIPT_API";"dw.web.Resource#msg(String,String,String)";"296";"44783085";"44783085";"2919092";"2919092"
"SCRIPT_API";"dw.web.Resource#msgf(String,String,String,Object[])";"92";"17425752";"17425752";"743113";"743113"
"SCRIPT_API";"dw.web.URL#append(String,String)";"1";"24121";"24121";"21";"21"
"SCRIPT_API";"dw.web.URL#appendCSRFTokenBM()";"5";"125531";"125531";"0";"0"
"SCRIPT_API";"dw.web.URL#relative()";"38";"275401";"275401";"677";"677"
"SCRIPT_API";"dw.web.URL#toString()";"170";"22716988";"22716988";"11808922";"11808922"
"SCRIPT_API";"dw.web.URLAction(String,String)";"2";"34622";"34622";"0";"0"
"SCRIPT_API";"dw.web.URLUtils#abs(String,String[])";"12";"153274";"153274";"2234";"2234"
"SCRIPT_API";"dw.web.URLUtils#https(String,String[])";"19";"630091";"630091";"4392";"4392"
"SCRIPT_API";"dw.web.URLUtils#https(dw.web.URLAction,dw.web.URLParameter[])";"2";"80371";"80371";"0";"0"
"SCRIPT_API";"dw.web.URLUtils#staticURL(String)";"98";"49071168";"49071168";"32705790";"32705790"
"SCRIPT_API";"dw.web.URLUtils#url(String,String[])";"261";"2426972";"2426972";"46215";"46215"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Account.js#Header";"10";"62982651";"45984763";"3324324";"2196397"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Cart.js#MiniCart";"5";"26312729";"16946306";"331510";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ConsentTracking.js#Check";"5";"25002071";"19852106";"1513841";"1141954"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ConsentTracking.js#GetContent";"1";"5215046";"3951295";"230";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ConsentTracking.js#SetConsent";"1";"7356817";"5513584";"768208";"594006"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Default.js#Start";"2";"91864216";"12173618";"32395812";"367389"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Error.js#Start";"3";"145471813";"8381332";"19280298";"783388"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#Include";"31";"117885505";"76186128";"12936083";"360710"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#IncludeHeaderMenu";"5";"72745578";"17573978";"32550889";"770067"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#Locale";"10";"36650891";"27833526";"1204924";"1029866"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Product.js#Show";"2";"289537457";"34725429";"140279918";"1746597"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Search.js#Refinebar";"1";"109278936";"6398714";"6242237";"1967214"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Search.js#Show";"1";"832273556";"50558080";"207834148";"11352678"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Tile.js#Show";"17";"448409061";"117380070";"123659599";"4164868"
"SF_PAGE";"/Sites-Mailchimp-Site/-/null-null";"1";"54431451";"1165341";"23405688";"548178"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Account-Header";"6";"42620054";"2110721";"2202207";"11935"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Cart-MiniCart";"3";"16866632";"1317875";"331653";"802"
"SF_PAGE";"/Sites-Mailchimp-Site/default/ConsentTracking-Check";"3";"189993619";"28574794";"23190413";"2431296"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Page-Include";"18";"62533115";"3446275";"4616752";"4803"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Page-IncludeHeaderMenu";"3";"41312426";"794997";"16027484";"1366"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Page-Locale";"6";"26364161";"2203342";"1184426";"1797"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Product-Show";"1";"96228298";"293065";"39367761";"505"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Search-Refinebar";"1";"109545501";"266565";"6242742";"505"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Search-Show";"1";"832635453";"361897";"207834744";"596"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Tile-Show";"12";"318710383";"3907993";"95959331";"3806"
"SF_PAGE";"/Sites-Mailchimp-Site/default/__SYSTEM__Slot-Request";"12";"24274510";"24274510";"4747906";"4747906"
"SF_PAGE";"/Sites-Mailchimp-Site/default/__SYSTEM__StorefrontToolkit-Start";"3";"10199542";"10199542";"280532";"280532"
"SF_PAGE";"/Sites-RefArch-Site/-/null-null";"1";"39932002";"1333896";"10094476";"556174"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Account-Header";"4";"23623451";"1150133";"1135160";"1108"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Cart-MiniCart";"2";"11253500";"489528";"787";"128"
"SF_PAGE";"/Sites-RefArch-Site/en_US/ConsentTracking-Check";"2";"9621078";"566019";"34609";"0"
"SF_PAGE";"/Sites-RefArch-Site/en_US/ConsentTracking-GetContent";"1";"5509762";"294716";"276";"46"
"SF_PAGE";"/Sites-RefArch-Site/en_US/ConsentTracking-SetConsent";"1";"7701314";"344497";"768534";"326"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Page-Include";"13";"61906021";"3107356";"8341004";"16870"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Page-IncludeHeaderMenu";"2";"32729040";"500891";"16525140";"369"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Page-Locale";"4";"13545933";"1055861";"21533";"0"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Product-Show";"1";"194188365";"586141";"100912741";"79"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Tile-Show";"5";"135568489";"1961818";"27704856";"782"
"SF_PAGE";"/Sites-RefArch-Site/en_US/__SYSTEM__Slot-Render";"8";"44340704";"9277932";"21514054";"2144467"
"SF_PAGE";"/Sites-RefArch-Site/en_US/__SYSTEM__Slot-Request";"10";"33035835";"33035835";"15084777";"15084777"
