"Type";"Name";"Count";"TotalTime";"OwnTime";"TotalWaitTime";"OwnWaitTime"
"SCRIPT_API";"dw.suggest.ProductSuggestions#getSuggestedProducts()";"1";"13881";"13881";"0";"0"
"SCRIPT_API";"dw.suggest.SearchPhraseSuggestions#getSuggestedPhrases()";"2";"242045";"242045";"0";"0"
"SCRIPT_API";"dw.suggest.SearchPhraseSuggestions#hasSuggestedPhrases()";"1";"16640";"16640";"10";"10"
"SCRIPT_API";"dw.suggest.SuggestModel#getBrandSuggestions()";"2";"4579737";"4579737";"0";"0"
"SCRIPT_API";"dw.suggest.SuggestModel#getCategorySuggestions()";"3";"51065649";"51065649";"7143559";"7143559"
"SCRIPT_API";"dw.suggest.SuggestModel#getContentSuggestions()";"3";"264073012";"264073012";"13234629";"13234629"
"SCRIPT_API";"dw.suggest.SuggestModel#getPopularSearchPhrases()";"2";"68531";"68531";"0";"0"
"SCRIPT_API";"dw.suggest.SuggestModel#getProductSuggestions()";"2";"52467946";"52467946";"6491185";"6491185"
"SCRIPT_API";"dw.suggest.SuggestModel#getRecentSearchPhrases()";"2";"183141036";"183141036";"143768141";"143768141"
"SCRIPT_API";"dw.suggest.SuggestModel#setFilteredByFolder(Boolean)";"2";"21750";"21750";"980";"980"
"SCRIPT_API";"dw.suggest.SuggestModel#setMaxSuggestions(Number)";"2";"7110";"7110";"140";"140"
"SCRIPT_API";"dw.suggest.SuggestModel#setSearchPhrase(String)";"2";"86351";"86351";"1";"1"
"SCRIPT_API";"dw.suggest.SuggestModel()";"2";"10366997";"10366997";"0";"0"
"SCRIPT_API";"dw.suggest.SuggestedCategory#getCategory()";"1";"776825";"776825";"513893";"513893"
"SCRIPT_API";"dw.suggest.SuggestedPhrase#getPhrase()";"1";"2560";"2560";"9";"9"
"SCRIPT_API";"dw.suggest.SuggestedPhrase#isExactMatch()";"1";"5850";"5850";"69";"69"
"SCRIPT_API";"dw.suggest.SuggestedProduct#getProductSearchHit()";"3";"32781";"32781";"0";"0"
"SCRIPT_API";"dw.suggest.Suggestions#getSearchPhraseSuggestions()";"3";"48690";"48690";"270";"270"
"SCRIPT_API";"dw.suggest.Suggestions#hasSuggestions()";"3";"46510";"46510";"458";"458"
"SCRIPT_API";"dw.system.HookMgr#callHook(String,String,Object[])";"99";"2677532";"2677532";"0";"0"
"SCRIPT_API";"dw.system.HookMgr#hasHook(String)";"2403";"18997656";"18997656";"250418";"250418"
"SCRIPT_API";"dw.system.Logger#warn(String,Object[])";"69";"19836365";"19836365";"6013520";"6013520"
"SCRIPT_API";"dw.system.Request#getHttpHeaders()";"2403";"40234016";"40234016";"10981";"10981"
"SCRIPT_API";"dw.system.Request#getHttpHost()";"2469";"3366051";"3366051";"65639";"65639"
"SCRIPT_API";"dw.system.Request#getHttpMethod()";"2403";"2406975";"2406975";"62420";"62420"
"SCRIPT_API";"dw.system.Request#getHttpParameterMap()";"8";"67931";"67931";"1242";"1242"
"SCRIPT_API";"dw.system.Request#getHttpPath()";"2403";"4810987";"4810987";"15856";"15856"
"SCRIPT_API";"dw.system.Request#getHttpQueryString()";"3537";"5334971";"5334971";"500263";"500263"
"SCRIPT_API";"dw.system.Request#getLocale()";"2603";"3630165";"3630165";"456012";"456012"
"SCRIPT_API";"dw.system.Request#getPageMetaData()";"127";"446333";"446333";"17780";"17780"
"SCRIPT_API";"dw.system.Request#getRequestID()";"71";"204298";"204298";"2025";"2025"
"SCRIPT_API";"dw.system.Request#isHttpSecure()";"2403";"2630600";"2630600";"68588";"68588"
"SCRIPT_API";"dw.system.Request#isIncludeRequest()";"4806";"4324281";"4324281";"145622";"145622"
"SCRIPT_API";"dw.system.Response#getWriter()";"5";"3481855";"3481855";"0";"0"
"SCRIPT_API";"dw.system.Response#setContentType(String)";"5";"34560";"34560";"2460";"2460"
"SCRIPT_API";"dw.system.Response#setExpires(Date)";"274";"1460691";"1460691";"83005";"83005"
"SCRIPT_API";"dw.system.Response#setHttpHeader(String,String)";"4806";"22704442";"22704442";"727431";"727431"
"SCRIPT_API";"dw.system.Response#setStatus(Number)";"9";"51591";"51591";"2276";"2276"
"SCRIPT_API";"dw.system.Response#setVaryBy(String)";"83";"349619";"349619";"27588";"27588"
"SCRIPT_API";"dw.system.Session#getClickStream()";"10";"49132";"49132";"352";"352"
"SCRIPT_API";"dw.system.Session#getCurrency()";"3131";"14836338";"14836338";"0";"0"
"SCRIPT_API";"dw.system.Session#getForms()";"1";"47361";"47361";"100";"100"
"SCRIPT_API";"dw.system.Session#getPrivacy()";"270";"1429194";"1429194";"484914";"484914"
"SCRIPT_API";"dw.system.Session#setTrackingAllowed(Boolean)";"30";"1368655";"1368655";"0";"0"
"SCRIPT_API";"dw.system.Site#getAllowedLocales()";"48";"515651";"515651";"0";"0"
"SCRIPT_API";"dw.system.Site#getCalendar()";"3";"212244";"212244";"0";"0"
"SCRIPT_API";"dw.system.Site#getCurrent()";"92";"3956632";"3956632";"25571";"25571"
"SCRIPT_API";"dw.system.Site#getID()";"48";"120681";"120681";"3295";"3295"
"SCRIPT_API";"dw.system.Site#getPageMetaTags()";"11";"1859403";"1859403";"0";"0"
"SCRIPT_API";"dw.system.Site#getPreferences()";"33";"1468348";"1468348";"0";"0"
"SCRIPT_API";"dw.system.System#getInstanceType()";"60";"227392";"227392";"10633";"10633"
"SCRIPT_API";"dw.template.ISML#renderTemplate(String,Object)";"420";"1809022520";"70783135";"260512234";"3677761"
"SCRIPT_API";"dw.util.ArrayList()";"71";"470479";"470479";"7201";"7201"
"SCRIPT_API";"dw.util.Calendar#getTime()";"3";"8340";"8340";"59";"59"
"SCRIPT_API";"dw.util.Collection#getLength()";"119";"392100";"392100";"8053";"8053"
"SCRIPT_API";"dw.util.Collection#iterator()";"307";"1304490";"1304490";"212116";"212116"
"SCRIPT_API";"dw.util.Collection#toArray()";"5";"100712";"100712";"0";"0"
"SCRIPT_API";"dw.util.Currency#getCurrencyCode()";"2652";"2010307";"2010307";"88165";"88165"
"SCRIPT_API";"dw.util.Currency#getDefaultFractionDigits()";"2571";"1771750";"1771750";"58220";"58220"
"SCRIPT_API";"dw.util.Currency#getName()";"2571";"1685067";"1685067";"71097";"71097"
"SCRIPT_API";"dw.util.Currency#getSymbol()";"2571";"1629645";"1629645";"68697";"68697"
"SCRIPT_API";"dw.util.Decimal#get()";"88";"195184";"195184";"1809";"1809"
"SCRIPT_API";"dw.util.Decimal#toString()";"88";"223837";"223837";"1839";"1839"
"SCRIPT_API";"dw.util.HashMap()";"40";"914238";"914238";"83264";"83264"
"SCRIPT_API";"dw.util.Iterator#hasNext()";"924";"1496560";"1496560";"76201";"76201"
"SCRIPT_API";"dw.util.Iterator#next()";"689";"2384925";"2384925";"3171";"3171"
"SCRIPT_API";"dw.util.List#get(Number)";"3";"15950";"15950";"110";"110"
"SCRIPT_API";"dw.util.List#indexOf(Object)";"476";"793520";"793520";"131274";"131274"
"SCRIPT_API";"dw.util.List#size()";"62";"289069";"289069";"5540";"5540"
"SCRIPT_API";"dw.util.Locale#getCountry()";"48";"118894";"118894";"1217";"1217"
"SCRIPT_API";"dw.util.Locale#getDisplayCountry()";"48";"261993";"261993";"115";"115"
"SCRIPT_API";"dw.util.Locale#getDisplayLanguage()";"48";"83420";"83420";"653";"653"
"SCRIPT_API";"dw.util.Locale#getDisplayName()";"48";"724392";"724392";"0";"0"
"SCRIPT_API";"dw.util.Locale#getID()";"990";"719096";"719096";"39740";"39740"
"SCRIPT_API";"dw.util.Locale#getLanguage()";"81";"186886";"186886";"1854";"1854"
"SCRIPT_API";"dw.util.Locale#getLocale(String)";"200";"1507613";"1507613";"0";"0"
"SCRIPT_API";"dw.util.Map#entrySet()";"1";"15330";"15330";"40";"40"
"SCRIPT_API";"dw.util.Map#get(Object)";"9";"34152";"34152";"92";"92"
"SCRIPT_API";"dw.util.Map#keySet()";"1";"89262";"89262";"332";"332"
"SCRIPT_API";"dw.util.Map#put(Object,Object)";"7";"48012";"48012";"951";"951"
"SCRIPT_API";"dw.util.SecureEncoder#forHtmlInDoubleQuoteAttribute(String)";"8";"2923064";"2923064";"0";"0"
"SCRIPT_API";"dw.util.StringUtils#formatMoney(dw.value.Money)";"88";"23822589";"23822589";"14113178";"14113178"
"SCRIPT_API";"dw.util.Template#render(dw.util.Map)";"7";"97192561";"1902606";"662933";"0"
"SCRIPT_API";"dw.util.Template(String)";"7";"48410";"48410";"168";"168"
"SCRIPT_API";"dw.value.MimeEncodedText#getText()";"7";"22492";"22492";"102";"102"
"SCRIPT_API";"dw.value.Money#getCurrencyCode()";"88";"141554";"141554";"2095";"2095"
"SCRIPT_API";"dw.value.Money#getDecimalValue()";"176";"599887";"599887";"6909";"6909"
"SCRIPT_API";"dw.value.Money#getValue()";"296";"349795";"349795";"9474";"9474"
"SCRIPT_API";"dw.value.Money#getValueOrNull()";"83";"228856";"228856";"2098";"2098"
"SCRIPT_API";"dw.value.Money#isAvailable()";"300";"418129";"418129";"49605";"49605"
"SCRIPT_API";"dw.value.Quantity#getValue()";"66";"100739";"100739";"1689";"1689"
"SCRIPT_API";"dw.web.CSRFProtection#generateToken()";"123";"3414333";"3414333";"0";"0"
"SCRIPT_API";"dw.web.CSRFProtection#getTokenName()";"123";"740764";"740764";"30246";"30246"
"SCRIPT_API";"dw.web.CSRFProtection#validateRequest()";"4";"312537";"312537";"836";"836"
"SCRIPT_API";"dw.web.ClickStream#getClicks()";"5";"21571";"21571";"82";"82"
"SCRIPT_API";"dw.web.ClickStream#isPartial()";"5";"12669";"12669";"59";"59"
"SCRIPT_API";"dw.web.ClickStreamEntry#getHost()";"20";"205601";"205601";"17";"17"
"SCRIPT_API";"dw.web.ClickStreamEntry#getLocale()";"20";"151764";"151764";"0";"0"
"SCRIPT_API";"dw.web.ClickStreamEntry#getPath()";"20";"194036";"194036";"12405";"12405"
"SCRIPT_API";"dw.web.ClickStreamEntry#getPipelineName()";"20";"150903";"150903";"0";"0"
"SCRIPT_API";"dw.web.ClickStreamEntry#getQueryString()";"20";"375388";"375388";"106707";"106707"
"SCRIPT_API";"dw.web.ClickStreamEntry#getReferer()";"20";"146165";"146165";"0";"0"
"SCRIPT_API";"dw.web.ClickStreamEntry#getRemoteAddress()";"20";"133381";"133381";"0";"0"
"SCRIPT_API";"dw.web.ClickStreamEntry#getTimestamp()";"20";"382527";"382527";"15626";"15626"
"SCRIPT_API";"dw.web.ClickStreamEntry#getUrl()";"20";"207084";"207084";"0";"0"
"SCRIPT_API";"dw.web.ClickStreamEntry#getUserAgent()";"20";"137434";"137434";"0";"0"
"SCRIPT_API";"dw.web.FormElement#clearFormElement()";"1";"52451";"52451";"0";"0"
"SCRIPT_API";"dw.web.FormElement#getDynamicHtmlName()";"30";"411995";"411995";"0";"0"
"SCRIPT_API";"dw.web.FormElement#getHtmlName()";"46";"473900";"473900";"0";"0"
"SCRIPT_API";"dw.web.FormElement#isValid()";"30";"460114";"460114";"3555";"3555"
"SCRIPT_API";"dw.web.FormField#getDescription()";"22";"283897";"283897";"0";"0"
"SCRIPT_API";"dw.web.FormField#getError()";"22";"193135";"193135";"872";"872"
"SCRIPT_API";"dw.web.FormField#getHtmlValue()";"38";"286328";"286328";"1962";"1962"
"SCRIPT_API";"dw.web.FormField#getLabel()";"44";"344507";"344507";"490";"490"
"SCRIPT_API";"dw.web.FormField#getMaxLength()";"20";"319686";"319686";"275";"275"
"SCRIPT_API";"dw.web.FormField#getMinLength()";"20";"275986";"275986";"0";"0"
"SCRIPT_API";"dw.web.FormField#getOptions()";"60";"467830";"467830";"70117";"70117"
"SCRIPT_API";"dw.web.FormField#getRegEx()";"20";"239723";"239723";"0";"0"
"SCRIPT_API";"dw.web.FormField#getType()";"52";"498986";"498986";"6982";"6982"
"SCRIPT_API";"dw.web.FormField#isChecked()";"2";"38911";"38911";"0";"0"
"SCRIPT_API";"dw.web.FormField#isMandatory()";"24";"283417";"283417";"221";"221"
"SCRIPT_API";"dw.web.FormField#isSelected()";"2";"10250";"10250";"121";"121"
"SCRIPT_API";"dw.web.FormFieldOptions#getOptionsCount()";"30";"309574";"309574";"0";"0"
"SCRIPT_API";"dw.web.FormGroup#getError()";"8";"29212";"29212";"351";"351"
"SCRIPT_API";"dw.web.HttpParameter#getDoubleValue()";"16";"413217";"413217";"0";"0"
"SCRIPT_API";"dw.web.LoopIterator#getCount()";"212";"539632";"539632";"51512";"51512"
"SCRIPT_API";"dw.web.LoopIterator#getIndex()";"49";"92539";"92539";"7550";"7550"
"SCRIPT_API";"dw.web.LoopIterator#isFirst()";"3";"16240";"16240";"1160";"1160"
"SCRIPT_API";"dw.web.LoopIterator#isLast()";"60";"169771";"169771";"13082";"13082"
"SCRIPT_API";"dw.web.PageMetaData#addPageMetaTags(Array)";"23";"862344";"862344";"0";"0"
"SCRIPT_API";"dw.web.PageMetaData#getDescription()";"137";"170535";"170535";"4538";"4538"
"SCRIPT_API";"dw.web.PageMetaData#getKeywords()";"137";"145102";"145102";"3724";"3724"
"SCRIPT_API";"dw.web.PageMetaData#getPageMetaTags()";"137";"825107";"825107";"0";"0"
"SCRIPT_API";"dw.web.PageMetaData#getTitle()";"137";"315317";"315317";"82299";"82299"
"SCRIPT_API";"dw.web.PageMetaData#setDescription(String)";"7";"15630";"15630";"210";"210"
"SCRIPT_API";"dw.web.PageMetaData#setTitle(String)";"7";"37011";"37011";"1139";"1139"
"SCRIPT_API";"dw.web.PageMetaTag#getContent()";"21";"352258";"352258";"73488";"73488"
"SCRIPT_API";"dw.web.PageMetaTag#getID()";"28";"68940";"68940";"1186";"1186"
"SCRIPT_API";"dw.web.PageMetaTag#isName()";"42";"69542";"69542";"1885";"1885"
"SCRIPT_API";"dw.web.PageMetaTag#isProperty()";"7";"23931";"23931";"0";"0"
"SCRIPT_API";"dw.web.PageMetaTag#isTitle()";"21";"590873";"590873";"4622";"4622"
"SCRIPT_API";"dw.web.PagingModel#appendPaging(dw.web.URL)";"6";"48901";"48901";"152";"152"
"SCRIPT_API";"dw.web.PagingModel#getCurrentPage()";"8";"15340";"15340";"329";"329"
"SCRIPT_API";"dw.web.PagingModel#getEnd()";"38";"333477";"333477";"124";"124"
"SCRIPT_API";"dw.web.PagingModel#getPageElements()";"8";"46652";"46652";"182";"182"
"SCRIPT_API";"dw.web.PagingModel#setPageSize(Number)";"16";"233624";"233624";"0";"0"
"SCRIPT_API";"dw.web.PagingModel#setStart(Number)";"22";"709581";"709581";"60266";"60266"
"SCRIPT_API";"dw.web.PagingModel(dw.util.Iterator,Number)";"16";"426110";"426110";"3461";"3461"
"SCRIPT_API";"dw.web.Resource#msg(String,String,String)";"1316";"95949749";"95949749";"5994545";"5994545"
"SCRIPT_API";"dw.web.Resource#msgf(String,String,String,Object[])";"378";"39074727";"39074727";"0";"0"
"SCRIPT_API";"dw.web.URL#append(String,String)";"5";"24079";"24079";"289";"289"
"SCRIPT_API";"dw.web.URL#appendCSRFTokenBM()";"5";"122301";"122301";"0";"0"
"SCRIPT_API";"dw.web.URL#relative()";"157";"1126281";"1126281";"0";"0"
"SCRIPT_API";"dw.web.URL#toString()";"745";"77836337";"77836337";"42358633";"42358633"
"SCRIPT_API";"dw.web.URLAction(String,String)";"2";"41831";"41831";"0";"0"
"SCRIPT_API";"dw.web.URLUtils#abs(String,String[])";"36";"786927";"786927";"195156";"195156"
"SCRIPT_API";"dw.web.URLUtils#home()";"1";"153023";"153023";"0";"0"
"SCRIPT_API";"dw.web.URLUtils#https(String,String[])";"88";"1396611";"1396611";"18283";"18283"
"SCRIPT_API";"dw.web.URLUtils#https(dw.web.URLAction,dw.web.URLParameter[])";"2";"33671";"33671";"41";"41"
"SCRIPT_API";"dw.web.URLUtils#staticURL(String)";"413";"230194554";"230194554";"166007228";"166007228"
"SCRIPT_API";"dw.web.URLUtils#url(String,String[])";"1124";"6700520";"6700520";"102770";"102770"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Account.js#Header";"48";"209217504";"153874479";"3386772";"2387133"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Cart.js#MiniCart";"24";"103211957";"68487428";"729639";"534382"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ConsentTracking.js#Check";"24";"65111880";"48191229";"2984841";"2452973"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ConsentTracking.js#GetContent";"2";"7203484";"5427519";"5063";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ConsentTracking.js#SetConsent";"4";"17716930";"12178148";"821500";"798361"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Default.js#Start";"8";"197429342";"31352768";"66708206";"475843"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Error.js#Start";"9";"95189942";"9214955";"10903";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Home.js#Show";"3";"61892939";"12527116";"23135107";"612565"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Login.js#Show";"1";"769037244";"40243075";"55016427";"2787498"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#Include";"151";"460517453";"325856182";"21457023";"13526782"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#IncludeHeaderMenu";"24";"218939410";"67927846";"72365523";"1746929"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#Locale";"48";"128310410";"97198871";"1052106";"684448"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Product.js#Show";"7";"614797600";"122883417";"166807843";"1599698"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Search.js#Refinebar";"3";"32217255";"10690826";"1198091";"306309"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Search.js#Show";"5";"385310942";"41536913";"137531188";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/SearchServices.js#GetSuggestions";"2";"758728242";"35617178";"243905980";"12049877"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Tile.js#Show";"71";"1163720952";"337593509";"257061508";"6803993"
"SF_PAGE";"/Sites-Mailchimp-Site/-/null-null";"4";"125533062";"1067989";"42095144";"2097"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Account-Header";"18";"86426587";"5576495";"339950";"5130"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Cart-MiniCart";"9";"47547175";"3796779";"316244";"2958"
"SF_PAGE";"/Sites-Mailchimp-Site/default/ConsentTracking-Check";"9";"196662992";"75458249";"5073003";"2529710"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Page-Include";"54";"174657085";"9791309";"14732734";"182267"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Page-IncludeHeaderMenu";"9";"90397491";"1525816";"25776860";"3733"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Page-Locale";"18";"54685958";"5336737";"225822";"9722"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Product-Show";"3";"400916811";"858967";"114403464";"1266"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Search-Refinebar";"2";"16859927";"385757";"481717";"785"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Search-Show";"2";"120600346";"555220";"28270070";"1768"
"SF_PAGE";"/Sites-Mailchimp-Site/default/SearchServices-GetSuggestions";"2";"759406104";"677862";"243907552";"1572"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Tile-Show";"24";"380064516";"6376103";"52330866";"9526"
"SF_PAGE";"/Sites-Mailchimp-Site/default/__SYSTEM__Slot-Request";"40";"57318910";"57318910";"3188374";"3188374"
"SF_PAGE";"/Sites-Mailchimp-Site/default/__SYSTEM__StorefrontToolkit-Init";"43";"80479122";"80479122";"1057404";"1057404"
"SF_PAGE";"/Sites-Mailchimp-Site/default/__SYSTEM__StorefrontToolkit-SitePreview";"1";"14154423";"14015091";"6610731";"6608349"
"SF_PAGE";"/Sites-Mailchimp-Site/default/__SYSTEM__StorefrontToolkit-Start";"4";"3881294";"3881294";"1983";"1983"
"SF_PAGE";"/Sites-RefArch-Site/-/null-null";"4";"74787194";"1822925";"25211872";"596713"
"SF_PAGE";"/Sites-RefArch-Site/default/__SYSTEM__StorefrontToolkit-Init";"2";"10972787";"10972787";"192704";"192704"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Account-Header";"30";"135529444";"7162032";"3058172";"6220"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Cart-MiniCart";"15";"62582961";"3121400";"420431";"4078"
"SF_PAGE";"/Sites-RefArch-Site/en_US/ConsentTracking-Check";"15";"42431862";"3334783";"454206";"1755"
"SF_PAGE";"/Sites-RefArch-Site/en_US/ConsentTracking-GetContent";"2";"7723815";"520331";"5082";"19"
"SF_PAGE";"/Sites-RefArch-Site/en_US/ConsentTracking-SetConsent";"4";"19132496";"1415566";"821522";"22"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Home-Show";"3";"63069170";"1176231";"23133534";"0"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Login-Show";"1";"769688405";"651161";"55282877";"266450"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Page-Include";"97";"316593976";"20942299";"6944852";"38296"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Page-IncludeHeaderMenu";"15";"133013427";"2945692";"46594249";"1853"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Page-Locale";"30";"85723083";"6761894";"839912";"3906"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Product-Show";"4";"216597582";"1857826";"52405425";"0"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Search-Refinebar";"1";"16033400";"290315";"738384";"21225"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Search-Show";"3";"266842544";"1576728";"109262230";"0"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Tile-Show";"47";"803565924";"13533385";"204750987";"10819"
"SF_PAGE";"/Sites-RefArch-Site/en_US/__SYSTEM__Slot-Render";"62";"263415747";"44854905";"123041952";"3935112"
"SF_PAGE";"/Sites-RefArch-Site/en_US/__SYSTEM__Slot-Request";"72";"172686737";"172686737";"68193565";"68193565"
