"Type";"Name";"Count";"TotalTime";"OwnTime";"TotalWaitTime";"OwnWaitTime"
"SCRIPT_API";"dw.catalog.ProductVariationModel#urlSelectVariationValue(String,dw.catalog.ProductVariationAttribute,dw.catalog.ProductVariationAttributeValue)";"58";"2153615";"2153615";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#urlUnselectVariationValue(String,dw.catalog.ProductVariationAttribute)";"38";"2966787";"2966787";"452468";"452468"
"SCRIPT_API";"dw.catalog.SearchModel#getCount()";"246";"3103659";"3103659";"259307";"259307"
"SCRIPT_API";"dw.catalog.SearchModel#getSearchPhrase()";"24";"219095";"219095";"0";"0"
"SCRIPT_API";"dw.catalog.SearchModel#setSearchPhrase(String)";"174";"499845";"499845";"2646";"2646"
"SCRIPT_API";"dw.catalog.SearchModel#url(String)";"48";"679760";"679760";"0";"0"
"SCRIPT_API";"dw.catalog.SearchRefinements#getRefinementDefinitions()";"20";"585811";"585811";"0";"0"
"SCRIPT_API";"dw.catalog.SortingOption#getDisplayName()";"192";"2556416";"2556416";"17409";"17409"
"SCRIPT_API";"dw.catalog.SortingOption#getID()";"192";"277717";"277717";"2612";"2612"
"SCRIPT_API";"dw.catalog.SortingOption#getSortingRule()";"192";"1506253";"1506253";"0";"0"
"SCRIPT_API";"dw.catalog.SortingRule#getID()";"24";"643444";"643444";"141165";"141165"
"SCRIPT_API";"dw.catalog.Variant#getBrand()";"43";"431508";"431508";"1832";"1832"
"SCRIPT_API";"dw.catalog.Variant#getLongDescription()";"2";"98222";"98222";"0";"0"
"SCRIPT_API";"dw.catalog.Variant#getMasterProduct()";"1";"4130";"4130";"80";"80"
"SCRIPT_API";"dw.catalog.Variant#getName()";"43";"5861389";"5861389";"3109469";"3109469"
"SCRIPT_API";"dw.catalog.Variant#getPageDescription()";"1";"29421";"29421";"51";"51"
"SCRIPT_API";"dw.catalog.Variant#getPageKeywords()";"1";"23601";"23601";"0";"0"
"SCRIPT_API";"dw.catalog.Variant#getPageTitle()";"1";"43731";"43731";"0";"0"
"SCRIPT_API";"dw.catalog.Variant#getShortDescription()";"2";"71771";"71771";"0";"0"
"SCRIPT_API";"dw.catalog.Variant#getTemplate()";"1";"11490";"11490";"0";"0"
"SCRIPT_API";"dw.content.Content#getID()";"148";"257732";"257732";"4493";"4493"
"SCRIPT_API";"dw.content.Content#getName()";"148";"3094126";"3094126";"0";"0"
"SCRIPT_API";"dw.content.Content#getPageDescription()";"148";"1875017";"1875017";"0";"0"
"SCRIPT_API";"dw.content.Content#getPageKeywords()";"148";"1761168";"1761168";"0";"0"
"SCRIPT_API";"dw.content.Content#getPageMetaTags()";"148";"3467736";"3467736";"0";"0"
"SCRIPT_API";"dw.content.Content#getPageTitle()";"148";"2502924";"2502924";"0";"0"
"SCRIPT_API";"dw.content.Content#getTemplate()";"148";"376468";"376468";"3989";"3989"
"SCRIPT_API";"dw.content.Content#isOnline()";"203";"9571932";"9571932";"0";"0"
"SCRIPT_API";"dw.content.ContentMgr#getContent(String)";"231";"6104464";"6104464";"10866";"10866"
"SCRIPT_API";"dw.content.MarkupText#getMarkup()";"46";"558291";"558291";"2424";"2424"
"SCRIPT_API";"dw.content.MediaFile#getAbsURL()";"228";"4321613";"4321613";"0";"0"
"SCRIPT_API";"dw.content.MediaFile#getAlt()";"411";"451230";"451230";"17134";"17134"
"SCRIPT_API";"dw.content.MediaFile#getTitle()";"411";"462917";"462917";"8487";"8487"
"SCRIPT_API";"dw.content.MediaFile#getURL()";"411";"407398661";"407398661";"297023677";"297023677"
"SCRIPT_API";"dw.customer.Customer#getProfile()";"59";"303644";"303644";"8234";"8234"
"SCRIPT_API";"dw.customer.Customer#isAuthenticated()";"1";"9370";"9370";"410";"410"
"SCRIPT_API";"dw.customer.Customer#isExternallyAuthenticated()";"1";"4210";"4210";"39";"39"
"SCRIPT_API";"dw.experience.PageMgr#getPage(String)";"7";"334285";"334285";"0";"0"
"SCRIPT_API";"dw.experience.PageMgr#getPageByCategory(dw.catalog.Category,Boolean,String)";"44";"7819443";"7819443";"2301138";"2301138"
"SCRIPT_API";"dw.experience.PageMgr#getPageByProduct(dw.catalog.Product,Boolean,String)";"16";"4036494";"4036494";"703064";"703064"
"SCRIPT_API";"dw.io.PrintWriter#print(String)";"3";"20231";"20231";"1031";"1031"
"SCRIPT_API";"dw.object.ExtensibleObject#getCustom()";"1253";"4680747";"4680747";"106879";"106879"
"SCRIPT_API";"dw.object.PersistentObject#getCreationDate()";"1";"19901";"19901";"32";"32"
"SCRIPT_API";"dw.object.PersistentObject#getUUID()";"411";"1103612";"1103612";"74854";"74854"
"SCRIPT_API";"dw.order.BasketMgr#getCurrentBasket()";"48";"10004785";"10004785";"0";"0"
"SCRIPT_API";"dw.order.BasketMgr#getCurrentOrNewBasket()";"2";"1997205";"1997205";"1518";"1518"
"SCRIPT_API";"dw.order.LineItem#getLineItemText()";"28";"362856";"362856";"2830";"2830"
"SCRIPT_API";"dw.order.LineItem#getTaxClassID()";"42";"75061";"75061";"1282";"1282"
"SCRIPT_API";"dw.order.LineItem#getTaxRate()";"28";"224684";"224684";"0";"0"
"SCRIPT_API";"dw.order.LineItem#updateTax(Number)";"14";"2838164";"2838164";"1241242";"1241242"
"SCRIPT_API";"dw.order.LineItemCtnr#createProductLineItem(dw.catalog.Product,dw.catalog.ProductOptionModel,dw.order.Shipment)";"1";"7542388";"7542388";"3914581";"3914581"
"SCRIPT_API";"dw.order.LineItemCtnr#getAdjustedMerchandizeTotalPrice(Boolean)";"33";"1697200";"1697200";"456233";"456233"
"SCRIPT_API";"dw.order.LineItemCtnr#getAdjustedShippingTotalPrice()";"13";"457670";"457670";"0";"0"
"SCRIPT_API";"dw.order.LineItemCtnr#getAllLineItems()";"14";"389056";"389056";"114";"114"
"SCRIPT_API";"dw.order.LineItemCtnr#getAllProductLineItems()";"14";"446860";"446860";"120888";"120888"
"SCRIPT_API";"dw.order.LineItemCtnr#getAllShippingPriceAdjustments()";"7";"35960";"35960";"0";"0"
"SCRIPT_API";"dw.order.LineItemCtnr#getBillingAddress()";"4";"92121";"92121";"120";"120"
"SCRIPT_API";"dw.order.LineItemCtnr#getBonusDiscountLineItems()";"16";"796445";"796445";"273924";"273924"
"SCRIPT_API";"dw.order.LineItemCtnr#getBonusLineItems()";"12";"308717";"308717";"0";"0"
"SCRIPT_API";"dw.order.LineItemCtnr#getCouponLineItems()";"13";"274404";"274404";"225";"225"
"SCRIPT_API";"dw.order.LineItemCtnr#getCurrencyCode()";"6";"47042";"47042";"989";"989"
"SCRIPT_API";"dw.order.LineItemCtnr#getCustomerEmail()";"2";"12980";"12980";"100";"100"
"SCRIPT_API";"dw.order.LineItemCtnr#getDefaultShipment()";"7";"56390";"56390";"229";"229"
"SCRIPT_API";"dw.order.LineItemCtnr#getGiftCertificateLineItems()";"7";"58601";"58601";"0";"0"
"SCRIPT_API";"dw.order.LineItemCtnr#getMerchandizeTotalPrice()";"12";"649841";"649841";"0";"0"
"SCRIPT_API";"dw.order.LineItemCtnr#getPaymentInstruments()";"1";"23791";"23791";"20";"20"
"SCRIPT_API";"dw.order.LineItemCtnr#getPriceAdjustments()";"20";"354198";"354198";"0";"0"
"SCRIPT_API";"dw.order.LineItemCtnr#getProductLineItems()";"34";"473350";"473350";"0";"0"
"SCRIPT_API";"dw.order.LineItemCtnr#getProductQuantities()";"14";"712765";"712765";"2501";"2501"
"SCRIPT_API";"dw.order.LineItemCtnr#getProductQuantityTotal()";"22";"1786285";"1786285";"0";"0"
"SCRIPT_API";"dw.order.LineItemCtnr#getShipments()";"37";"563320";"563320";"2348";"2348"
"SCRIPT_API";"dw.order.LineItemCtnr#getShippingPriceAdjustments()";"7";"32639";"32639";"0";"0"
"SCRIPT_API";"dw.order.LineItemCtnr#getShippingTotalPrice()";"20";"620132";"620132";"0";"0"
"SCRIPT_API";"dw.order.LineItemCtnr#getTotalGrossPrice()";"8";"50570";"50570";"719";"719"
"SCRIPT_API";"dw.order.LineItemCtnr#getTotalTax()";"7";"29530";"29530";"161";"161"
"SCRIPT_API";"dw.order.LineItemCtnr#updateTotals()";"7";"776256";"776256";"134765";"134765"
"SCRIPT_API";"dw.order.PaymentCard#getCardType()";"4";"23410";"23410";"109";"109"
"SCRIPT_API";"dw.order.PaymentCard#getName()";"4";"8287495";"8287495";"7213470";"7213470"
"SCRIPT_API";"dw.order.PaymentMethod#getApplicablePaymentCards(dw.customer.Customer,String,Number)";"1";"15335285";"15335285";"11313292";"11313292"
"SCRIPT_API";"dw.order.PaymentMethod#getID()";"1";"21630";"21630";"0";"0"
"SCRIPT_API";"dw.order.PaymentMethod#getName()";"1";"7153502";"7153502";"6515050";"6515050"
"SCRIPT_API";"dw.order.PaymentMgr#getApplicablePaymentMethods(dw.customer.Customer,String,Number)";"1";"8276173";"8276173";"6257266";"6257266"
"SCRIPT_API";"dw.order.PaymentMgr#getPaymentMethod(String)";"1";"6151484";"6151484";"3076924";"3076924"
"SCRIPT_API";"dw.order.ProductLineItem#getAdjustedPrice()";"14";"515578";"515578";"103746";"103746"
"SCRIPT_API";"dw.order.ProductLineItem#getOptionProductLineItems()";"42";"290745";"290745";"193";"193"
"SCRIPT_API";"dw.order.ProductLineItem#getPriceAdjustments()";"34";"533378";"533378";"926";"926"
"SCRIPT_API";"dw.order.ProductLineItem#getProduct()";"105";"2466530";"2466530";"87672";"87672"
"SCRIPT_API";"dw.order.ProductLineItem#getProductInventoryListID()";"14";"222362";"222362";"21";"21"
"SCRIPT_API";"dw.order.ProductLineItem#getQuantity()";"29";"366386";"366386";"0";"0"
"SCRIPT_API";"dw.order.ProductLineItem#getQuantityValue()";"7";"41062";"41062";"74";"74"
"SCRIPT_API";"dw.order.ProductLineItem#getShipment()";"14";"305145";"305145";"535";"535"
"SCRIPT_API";"dw.order.ProductLineItem#isBonusProductLineItem()";"42";"119963";"119963";"1700";"1700"
"SCRIPT_API";"dw.order.ProductLineItem#isBundledProductLineItem()";"14";"224055";"224055";"0";"0"
"SCRIPT_API";"dw.order.ProductLineItem#isCatalogProduct()";"14";"308384";"308384";"0";"0"
"SCRIPT_API";"dw.order.ProductLineItem#isGift()";"14";"479270";"479270";"1646";"1646"
"SCRIPT_API";"dw.order.ProductLineItem#isOptionProductLineItem()";"14";"251843";"251843";"0";"0"
"SCRIPT_API";"dw.order.ProductLineItem#setPriceValue(Number)";"14";"771602";"771602";"0";"0"
"SCRIPT_API";"dw.order.ProductLineItem#setQuantityValue(Number)";"1";"15960";"15960";"0";"0"
"SCRIPT_API";"dw.order.Shipment#getAllLineItems()";"7";"95363";"95363";"5";"5"
"SCRIPT_API";"dw.order.Shipment#getGiftMessage()";"7";"14023";"14023";"143";"143"
"SCRIPT_API";"dw.order.Shipment#getProductLineItems()";"14";"352447";"352447";"0";"0"
"SCRIPT_API";"dw.order.Shipment#getShippingAddress()";"23";"390061";"390061";"32409";"32409"
"SCRIPT_API";"dw.order.Shipment#getShippingMethod()";"55";"630210";"630210";"0";"0"
"SCRIPT_API";"dw.order.Shipment#getShippingPriceAdjustments()";"6";"65970";"65970";"70";"70"
"SCRIPT_API";"dw.order.Shipment#isGift()";"7";"30110";"30110";"0";"0"
"SCRIPT_API";"dw.order.Shipment#setShippingMethod(dw.order.ShippingMethod)";"1";"14270";"14270";"10";"10"
"SCRIPT_API";"dw.order.ShipmentShippingCost#getAmount()";"84";"130941";"130941";"4865";"4865"
"SCRIPT_API";"dw.order.ShipmentShippingModel#getApplicableShippingMethods()";"8";"7722391";"7722391";"2086052";"2086052"
"SCRIPT_API";"dw.order.ShipmentShippingModel#getShippingCost(dw.order.ShippingMethod)";"42";"12223315";"12223315";"3742549";"3742549"
"SCRIPT_API";"dw.order.ShippingMethod#getDescription()";"42";"501660";"501660";"0";"0"
"SCRIPT_API";"dw.order.ShippingMethod#getDisplayName()";"42";"794665";"794665";"0";"0"
"SCRIPT_API";"dw.order.ShippingMethod#getID()";"128";"196575";"196575";"7036";"7036"
"SCRIPT_API";"dw.order.ShippingMethod#isDefaultMethod()";"42";"82460";"82460";"3008";"3008"
"SCRIPT_API";"dw.order.ShippingMgr#applyShippingCost(dw.order.LineItemCtnr)";"7";"6455339";"6455339";"1167754";"1167754"
"SCRIPT_API";"dw.order.ShippingMgr#getDefaultShippingMethod()";"1";"893496";"893496";"724595";"724595"
"SCRIPT_API";"dw.order.ShippingMgr#getShipmentShippingModel(dw.order.Shipment)";"50";"168083";"168083";"2841";"2841"
"SCRIPT_API";"dw.order.TaxMgr#getCustomRateTaxClassID()";"14";"229491";"229491";"0";"0"
"SCRIPT_API";"dw.order.TaxMgr#getDefaultTaxJurisdictionID()";"7";"755274";"755274";"401914";"401914"
"SCRIPT_API";"dw.order.TaxMgr#getTaxRate(String,String)";"14";"1880264";"1880264";"1078780";"1078780"
"SCRIPT_API";"dw.system.HookMgr#callHook(String,String,Object[])";"105";"175528286";"3305249";"28910459";"80729"
"SCRIPT_API";"dw.system.HookMgr#hasHook(String)";"2940";"22353354";"22353354";"1065481";"1065481"
"SCRIPT_API";"dw.system.Logger#debug(String,Object[])";"28";"831394";"831394";"0";"0"
"SCRIPT_API";"dw.system.Logger#warn(String,Object[])";"27";"5305907";"5305907";"1850759";"1850759"
"SCRIPT_API";"dw.system.Request#getHttpHeaders()";"2927";"49422899";"49422899";"0";"0"
"SCRIPT_API";"dw.system.Request#getHttpHost()";"2961";"3726158";"3726158";"94544";"94544"
"SCRIPT_API";"dw.system.Request#getHttpMethod()";"2927";"2993010";"2993010";"83648";"83648"
"SCRIPT_API";"dw.system.Request#getHttpParameterMap()";"30";"215623";"215623";"2785";"2785"
"SCRIPT_API";"dw.system.Request#getHttpPath()";"2927";"5560094";"5560094";"32984";"32984"
"SCRIPT_API";"dw.system.Request#getHttpQueryString()";"4924";"7545215";"7545215";"775272";"775272"
"SCRIPT_API";"dw.system.Request#getLocale()";"3251";"4609795";"4609795";"762417";"762417"
"SCRIPT_API";"dw.system.Request#getPageMetaData()";"169";"298254";"298254";"25150";"25150"
"SCRIPT_API";"dw.system.Request#getRequestID()";"155";"337341";"337341";"5338";"5338"
"SCRIPT_API";"dw.system.Request#isHttpSecure()";"2927";"2994618";"2994618";"94686";"94686"
"SCRIPT_API";"dw.system.Request#isIncludeRequest()";"5854";"4895659";"4895659";"238178";"238178"
"SCRIPT_API";"dw.system.Response#getWriter()";"3";"1687312";"1687312";"0";"0"
"SCRIPT_API";"dw.system.Response#redirect(String)";"4";"107861";"107861";"961";"961"
"SCRIPT_API";"dw.system.Response#setContentType(String)";"3";"18591";"18591";"1520";"1520"
"SCRIPT_API";"dw.system.Response#setExpires(Date)";"391";"1451188";"1451188";"126101";"126101"
"SCRIPT_API";"dw.system.Response#setHttpHeader(String,String)";"5854";"21246653";"21246653";"2350557";"2350557"
"SCRIPT_API";"dw.system.Response#setVaryBy(String)";"173";"910970";"910970";"482954";"482954"
"SCRIPT_API";"dw.system.Session#getClickStream()";"28";"463302";"463302";"474";"474"
"SCRIPT_API";"dw.system.Session#getCurrency()";"4144";"15565928";"15565928";"27714";"27714"
"SCRIPT_API";"dw.system.Session#getForms()";"6";"36651";"36651";"900";"900"
"SCRIPT_API";"dw.system.Session#getPrivacy()";"499";"827072";"827072";"49625";"49625"
"SCRIPT_API";"dw.system.Session#setTrackingAllowed(Boolean)";"59";"796075";"796075";"0";"0"
"SCRIPT_API";"dw.system.Site#getAllowedLocales()";"54";"538049";"538049";"0";"0"
"SCRIPT_API";"dw.system.Site#getCurrent()";"89";"3503722";"3503722";"29774";"29774"
"SCRIPT_API";"dw.system.Site#getID()";"54";"151823";"151823";"3971";"3971"
"SCRIPT_API";"dw.system.Site#getPageMetaTags()";"7";"1973478";"1973478";"477076";"477076"
"SCRIPT_API";"dw.system.Site#getPreferences()";"28";"651893";"651893";"0";"0"
"SCRIPT_API";"dw.system.Status(Number)";"21";"575634";"575634";"5411";"5411"
"SCRIPT_API";"dw.system.System#getInstanceType()";"28";"145312";"145312";"4992";"4992"
"SCRIPT_API";"dw.system.Transaction#wrap(Function)";"9";"167896642";"3685006";"31729474";"148597"
"SCRIPT_API";"dw.template.ISML#renderTemplate(String,Object)";"571";"3806331498";"74628000";"286127065";"14160593"
"SCRIPT_API";"dw.util.ArrayList()";"155";"459039";"459039";"8862";"8862"
"SCRIPT_API";"dw.util.Collection#contains(Object)";"16";"629660";"629660";"0";"0"
"SCRIPT_API";"dw.util.Collection#getLength()";"338";"731739";"731739";"15814";"15814"
"SCRIPT_API";"dw.util.Collection#isEmpty()";"14";"250894";"250894";"0";"0"
"SCRIPT_API";"dw.util.Collection#iterator()";"909";"2312035";"2312035";"492640";"492640"
"SCRIPT_API";"dw.util.Collection#toArray()";"14";"14421780";"14421780";"13796030";"13796030"
"SCRIPT_API";"dw.util.Currency#getCurrencyCode()";"3393";"2392235";"2392235";"144338";"144338"
"SCRIPT_API";"dw.util.Currency#getDefaultFractionDigits()";"3152";"1982784";"1982784";"121325";"121325"
"SCRIPT_API";"dw.util.Currency#getName()";"3152";"1978579";"1978579";"93278";"93278"
"SCRIPT_API";"dw.util.Currency#getSymbol()";"3152";"1837846";"1837846";"92057";"92057"
"SCRIPT_API";"dw.util.Decimal#get()";"190";"249652";"249652";"5362";"5362"
"SCRIPT_API";"dw.util.Decimal#toString()";"190";"237317";"237317";"4819";"4819"
"SCRIPT_API";"dw.util.HashMap()";"90";"258389";"258389";"11037";"11037"
"SCRIPT_API";"dw.util.Iterator#hasNext()";"2334";"3031804";"3031804";"181460";"181460"
"SCRIPT_API";"dw.util.Iterator#next()";"1621";"4158433";"4158433";"16846";"16846"
"SCRIPT_API";"dw.util.List#get(Number)";"9";"810827";"810827";"0";"0"
"SCRIPT_API";"dw.util.List#indexOf(Object)";"944";"980157";"980157";"56708";"56708"
"SCRIPT_API";"dw.util.List#size()";"35";"91911";"91911";"3326";"3326"
"SCRIPT_API";"dw.util.Locale#getCountry()";"55";"162594";"162594";"1719";"1719"
"SCRIPT_API";"dw.util.Locale#getDisplayCountry()";"54";"402749";"402749";"149";"149"
"SCRIPT_API";"dw.util.Locale#getDisplayLanguage()";"54";"108276";"108276";"977";"977"
"SCRIPT_API";"dw.util.Locale#getDisplayName()";"54";"862188";"862188";"0";"0"
"SCRIPT_API";"dw.util.Locale#getID()";"1878";"1328672";"1328672";"74524";"74524"
"SCRIPT_API";"dw.util.Locale#getLanguage()";"82";"186776";"186776";"1783";"1783"
"SCRIPT_API";"dw.util.Locale#getLocale(String)";"324";"1296508";"1296508";"95";"95"
"SCRIPT_API";"dw.util.Map#containsKey(Object)";"7";"22620";"22620";"970";"970"
"SCRIPT_API";"dw.util.Map#get(Object)";"35";"169843";"169843";"425";"425"
"SCRIPT_API";"dw.util.Map#isEmpty()";"1";"4900";"4900";"110";"110"
"SCRIPT_API";"dw.util.Map#keySet()";"14";"87302";"87302";"970";"970"
"SCRIPT_API";"dw.util.Map#put(Object,Object)";"62";"198554";"198554";"9385";"9385"
"SCRIPT_API";"dw.util.Map#size()";"2";"5410";"5410";"149";"149"
"SCRIPT_API";"dw.util.SecureEncoder#forHtmlInDoubleQuoteAttribute(String)";"48";"179379";"179379";"649";"649"
"SCRIPT_API";"dw.util.SecureEncoder#forJavaScriptInAttribute(String)";"7";"89771";"89771";"460";"460"
"SCRIPT_API";"dw.util.SecureEncoder#forJavaScriptInHTML(String)";"1";"23411";"23411";"371";"371"
"SCRIPT_API";"dw.util.StringUtils#formatInteger(Number)";"5";"346346";"346346";"0";"0"
"SCRIPT_API";"dw.util.StringUtils#formatMoney(dw.value.Money)";"288";"18391055";"18391055";"156686";"156686"
"SCRIPT_API";"dw.util.StringUtils#formatNumber(Number,String,String)";"37";"1681009";"1681009";"0";"0"
"SCRIPT_API";"dw.util.Template#render(dw.util.Map)";"48";"25288325";"8530789";"1192350";"359301"
"SCRIPT_API";"dw.util.Template(String)";"48";"259434";"259434";"1616";"1616"
"SCRIPT_API";"dw.value.MimeEncodedText#getText()";"48";"116931";"116931";"1705";"1705"
"SCRIPT_API";"dw.value.Money#getCurrencyCode()";"232";"271615";"271615";"6621";"6621"
"SCRIPT_API";"dw.value.Money#getDecimalValue()";"380";"544841";"544841";"18146";"18146"
"SCRIPT_API";"dw.value.Money#getValue()";"754";"647843";"647843";"27236";"27236"
"SCRIPT_API";"dw.value.Money#getValueOrNull()";"215";"335116";"335116";"6579";"6579"
"SCRIPT_API";"dw.value.Money#isAvailable()";"688";"593874";"593874";"31093";"31093"
"SCRIPT_API";"dw.value.Money#subtract(dw.value.Money)";"14";"265484";"265484";"0";"0"
"SCRIPT_API";"dw.value.Money(Number,String)";"42";"230983";"230983";"214";"214"
"SCRIPT_API";"dw.value.Quantity#getValue()";"229";"237086";"237086";"6354";"6354"
"SCRIPT_API";"dw.web.CSRFProtection#generateToken()";"94";"2948273";"2948273";"0";"0"
"SCRIPT_API";"dw.web.CSRFProtection#getTokenName()";"94";"296712";"296712";"21703";"21703"
"SCRIPT_API";"dw.web.CSRFProtection#validateRequest()";"1";"39411";"39411";"171";"171"
"SCRIPT_API";"dw.web.ClickStream#getClicks()";"14";"385688";"385688";"0";"0"
"SCRIPT_API";"dw.web.ClickStream#isPartial()";"14";"468081";"468081";"17149";"17149"
"SCRIPT_API";"dw.web.ClickStreamEntry#getHost()";"331";"289528";"289528";"12300";"12300"
"SCRIPT_API";"dw.web.ClickStreamEntry#getLocale()";"331";"247891";"247891";"5633";"5633"
"SCRIPT_API";"dw.web.ClickStreamEntry#getPath()";"331";"229278";"229278";"5551";"5551"
"SCRIPT_API";"dw.web.ClickStreamEntry#getPipelineName()";"331";"301362";"301362";"51986";"51986"
"SCRIPT_API";"dw.web.ClickStreamEntry#getQueryString()";"331";"659663";"659663";"3492";"3492"
"SCRIPT_API";"dw.web.ClickStreamEntry#getReferer()";"331";"234539";"234539";"5455";"5455"
"SCRIPT_API";"dw.web.ClickStreamEntry#getRemoteAddress()";"331";"225094";"225094";"6744";"6744"
"SCRIPT_API";"dw.web.ClickStreamEntry#getTimestamp()";"331";"256957";"256957";"4724";"4724"
"SCRIPT_API";"dw.web.ClickStreamEntry#getUrl()";"331";"391191";"391191";"2436";"2436"
"SCRIPT_API";"dw.web.ClickStreamEntry#getUserAgent()";"331";"241724";"241724";"5788";"5788"
"SCRIPT_API";"dw.web.FormAction#getDescription()";"10";"31930";"31930";"1260";"1260"
"SCRIPT_API";"dw.web.FormAction#getLabel()";"10";"14841";"14841";"401";"401"
"SCRIPT_API";"dw.web.FormAction#isSubmitted()";"10";"16001";"16001";"269";"269"
"SCRIPT_API";"dw.web.FormAction#isTriggered()";"10";"12121";"12121";"110";"110"
"SCRIPT_API";"dw.web.FormElement#clearFormElement()";"6";"724635";"724635";"483206";"483206"
"SCRIPT_API";"dw.web.FormElement#getDynamicHtmlName()";"168";"717673";"717673";"379";"379"
"SCRIPT_API";"dw.web.FormElement#getHtmlName()";"244";"413569";"413569";"8125";"8125"
"SCRIPT_API";"dw.web.FormElement#isValid()";"168";"2060915";"2060915";"1640091";"1640091"
"SCRIPT_API";"dw.web.FormField#getDescription()";"136";"416990";"416990";"1427";"1427"
"SCRIPT_API";"dw.web.FormField#getError()";"130";"144624";"144624";"5750";"5750"
"SCRIPT_API";"dw.web.FormField#getHtmlValue()";"226";"517723";"517723";"9230";"9230"
"SCRIPT_API";"dw.web.FormField#getLabel()";"248";"626355";"626355";"100675";"100675"
"SCRIPT_API";"dw.web.FormField#getMaxLength()";"110";"159449";"159449";"5805";"5805"
"SCRIPT_API";"dw.web.FormField#getMaxValue()";"4";"11091";"11091";"241";"241"
"SCRIPT_API";"dw.web.FormField#getMinLength()";"110";"106678";"106678";"4281";"4281"
"SCRIPT_API";"dw.web.FormField#getMinValue()";"4";"6300";"6300";"130";"130"
"SCRIPT_API";"dw.web.FormField#getOptions()";"2372";"1746736";"1746736";"157412";"157412"
"SCRIPT_API";"dw.web.FormField#getRegEx()";"110";"126640";"126640";"3312";"3312"
"SCRIPT_API";"dw.web.FormField#getSelectedOption()";"12";"943776";"943776";"6683";"6683"
"SCRIPT_API";"dw.web.FormField#getType()";"308";"457003";"457003";"27493";"27493"
"SCRIPT_API";"dw.web.FormField#isChecked()";"16";"363037";"363037";"106";"106"
"SCRIPT_API";"dw.web.FormField#isMandatory()";"146";"216664";"216664";"7658";"7658"
"SCRIPT_API";"dw.web.FormField#isSelected()";"16";"290333";"290333";"11774";"11774"
"SCRIPT_API";"dw.web.FormFieldOption#getHtmlValue()";"284";"1567131";"1567131";"0";"0"
"SCRIPT_API";"dw.web.FormFieldOption#getLabel()";"568";"1411229";"1411229";"163099";"163099"
"SCRIPT_API";"dw.web.FormFieldOption#getOptionId()";"284";"451186";"451186";"12553";"12553"
"SCRIPT_API";"dw.web.FormFieldOption#getValue()";"284";"508504";"508504";"6121";"6121"
"SCRIPT_API";"dw.web.FormFieldOption#isChecked()";"284";"1153645";"1153645";"412434";"412434"
"SCRIPT_API";"dw.web.FormFieldOption#isSelected()";"284";"547876";"547876";"6321";"6321"
"SCRIPT_API";"dw.web.FormFieldOptions#getOptionsCount()";"198";"332171";"332171";"2546";"2546"
"SCRIPT_API";"dw.web.FormGroup#getError()";"38";"87140";"87140";"622";"622"
"SCRIPT_API";"dw.web.HttpParameter#getDoubleValue()";"48";"167844";"167844";"2155";"2155"
"SCRIPT_API";"dw.web.HttpParameter#getRawValue()";"36";"31581";"31581";"342";"342"
"SCRIPT_API";"dw.web.HttpParameterMap#get(Object)";"18";"26249";"26249";"179";"179"
"SCRIPT_API";"dw.web.HttpParameterMap#getParameterNames()";"12";"300247";"300247";"0";"0"
"SCRIPT_API";"dw.web.LoopIterator#getCount()";"380";"596563";"596563";"86929";"86929"
"SCRIPT_API";"dw.web.LoopIterator#getIndex()";"148";"193066";"193066";"10568";"10568"
"SCRIPT_API";"dw.web.LoopIterator#isFirst()";"1";"8590";"8590";"940";"940"
"SCRIPT_API";"dw.web.LoopIterator#isLast()";"68";"174134";"174134";"13984";"13984"
"SCRIPT_API";"dw.web.PageMetaData#addPageMetaTags(Array)";"29";"284985";"284985";"827";"827"
"SCRIPT_API";"dw.web.PageMetaData#getDescription()";"172";"145609";"145609";"6244";"6244"
"SCRIPT_API";"dw.web.PageMetaData#getKeywords()";"172";"122259";"122259";"5278";"5278"
"SCRIPT_API";"dw.web.PageMetaData#getPageMetaTags()";"172";"675818";"675818";"141259";"141259"
"SCRIPT_API";"dw.web.PageMetaData#getTitle()";"172";"182479";"182479";"10886";"10886"
"SCRIPT_API";"dw.web.PageMetaData#setDescription(String)";"8";"18380";"18380";"529";"529"
"SCRIPT_API";"dw.web.PageMetaData#setTitle(String)";"8";"40161";"40161";"1412";"1412"
"SCRIPT_API";"dw.web.PageMetaTag#getContent()";"21";"27331";"27331";"540";"540"
"SCRIPT_API";"dw.web.PageMetaTag#getID()";"28";"35360";"35360";"990";"990"
"SCRIPT_API";"dw.web.PageMetaTag#isName()";"42";"67804";"67804";"1568";"1568"
"SCRIPT_API";"dw.web.PageMetaTag#isProperty()";"7";"15709";"15709";"178";"178"
"SCRIPT_API";"dw.web.PageMetaTag#isTitle()";"21";"54614";"54614";"585";"585"
"SCRIPT_API";"dw.web.PagingModel#appendPaging(dw.web.URL)";"24";"433001";"433001";"3329";"3329"
"SCRIPT_API";"dw.web.PagingModel#getCurrentPage()";"24";"274504";"274504";"296";"296"
"SCRIPT_API";"dw.web.PagingModel#getEnd()";"216";"336435";"336435";"4827";"4827"
"SCRIPT_API";"dw.web.PagingModel#getPageElements()";"24";"362073";"362073";"0";"0"
"SCRIPT_API";"dw.web.PagingModel#setPageSize(Number)";"48";"81537";"81537";"795";"795"
